id,Var.1,week,cases,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
367,X2017.2,3,0,2017,21.71987127,7.395187655,0.036470588,35.28408408,63.58415487,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,9.980100375,11.83835362,12.49671716,11.67326814,12.59605797,0.036470588,1.71,2.310294118,0.043823529,0,0,0,0,0,0,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,23.82361042,23.32602752,27.99693422,29.01831934,29.38368142,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,38.74820892,38.0427509,37.05075286,39.2097262,39.68086878,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113,74.4526508,74.05279555,66.00388329,60.36661349,57.88637262
368,X2017.3,4,0,2017,24.30182824,10.758306,11.53294118,35.68146979,70.01445942,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,9.980100375,11.83835362,12.49671716,11.67326814,11.53294118,0.036470588,1.71,2.310294118,0.043823529,0,0,0,0,0,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,23.82361042,23.32602752,27.99693422,29.01831934,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,38.74820892,38.0427509,37.05075286,39.2097262,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113,74.4526508,74.05279555,66.00388329,60.36661349
369,X2017.4,5,0,2017,23.75982573,9.75557696,0,36.62728242,73.58640518,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,9.980100375,11.83835362,12.49671716,0,11.53294118,0.036470588,1.71,2.310294118,0.043823529,0,0,0,0,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,23.82361042,23.32602752,27.99693422,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,38.74820892,38.0427509,37.05075286,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113,74.4526508,74.05279555,66.00388329
370,X2017.5,6,0,2017,24.94200189,10.21406404,0.212647059,28.88367675,58.98490792,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,9.980100375,11.83835362,0.212647059,0,11.53294118,0.036470588,1.71,2.310294118,0.043823529,0,0,0,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,23.82361042,23.32602752,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,38.74820892,38.0427509,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113,74.4526508,74.05279555
371,X2017.6,7,0,2017,27.10608888,11.3300886,0.180294118,23.1121361,60.49562949,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,9.980100375,0.180294118,0.212647059,0,11.53294118,0.036470588,1.71,2.310294118,0.043823529,0,0,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,23.82361042,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,38.74820892,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113,74.4526508
372,X2017.7,8,0,2017,28.72491114,12.59941282,0.074411765,20.00848962,40.04359833,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,8.349232018,0.074411765,0.180294118,0.212647059,0,11.53294118,0.036470588,1.71,2.310294118,0.043823529,0,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,24.40952209,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,39.21734178,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331,66.82973113
373,X2017.8,9,0,2017,29.73753436,12.94245117,0.311470588,18.22669453,40.89381198,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,9.353381891,0.311470588,0.074411765,0.180294118,0.212647059,0,11.53294118,0.036470588,1.71,2.310294118,0.043823529,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.39419717,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,42.59549828,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413,75.18247331
374,X2017.9,10,0,2017,27.72690947,13.1539189,5.922352941,20.41501483,46.83070153,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,9.842977887,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,0,11.53294118,0.036470588,1.71,2.310294118,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,20.93248634,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,43.32403678,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448,76.46636413
375,X2017.10,11,0,2017,28.65210659,11.57567858,0.874705882,19.20854744,40.80925047,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,6.31966519,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,0,11.53294118,0.036470588,1.71,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,19.77515161,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,40.17286368,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487,62.09723448
376,X2017.11,12,0,2017,33.84974023,16.57423439,0.303529412,18.55639739,45.03897989,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,7.395187655,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,0,11.53294118,0.036470588,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,21.71987127,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,35.28408408,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942,63.58415487
377,X2017.12,13,0,2017,38.31737713,20.35534856,0,16.64827509,37.72221404,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,10.758306,0,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,0,11.53294118,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,24.30182824,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,35.68146979,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518,70.01445942
378,X2017.13,14,0,2017,37.72924311,21.42284605,0.727941176,12.10881552,36.45360989,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,9.75557696,0.727941176,0,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,0,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,23.75982573,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,36.62728242,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792,73.58640518
379,X2017.14,15,0,2017,38.12735508,19.34680992,0,8.640158942,23.239064,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,10.21406404,0,0.727941176,0,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,0.212647059,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,24.94200189,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,28.88367675,23.239064,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949,58.98490792
380,X2017.15,16,0,2017,39.72405278,24.08446222,0.230588235,10.28723564,40.68615374,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,11.3300886,0.230588235,0,0.727941176,0,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,0.180294118,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,27.10608888,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,23.1121361,40.68615374,23.239064,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833,60.49562949
381,X2017.16,17,0,2017,39.11264174,23.10135596,1.411470588,11.87401473,29.16885447,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,12.59941282,1.411470588,0.230588235,0,0.727941176,0,0.303529412,0.874705882,5.922352941,0.311470588,0.074411765,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,28.72491114,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,20.00848962,29.16885447,40.68615374,23.239064,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198,40.04359833
382,X2017.17,18,0,2017,39.31575406,22.9973804,0.902647059,14.24469281,32.59616511,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,12.94245117,0.902647059,1.411470588,0.230588235,0,0.727941176,0,0.303529412,0.874705882,5.922352941,0.311470588,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,29.73753436,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,18.22669453,32.59616511,29.16885447,40.68615374,23.239064,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153,40.89381198
383,X2017.18,19,0,2017,40.091379,25.1390693,3.552941176,18.19558051,41.31704429,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,13.1539189,3.552941176,0.902647059,1.411470588,0.230588235,0,0.727941176,0,0.303529412,0.874705882,5.922352941,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,27.72690947,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,20.41501483,41.31704429,32.59616511,29.16885447,40.68615374,23.239064,36.45360989,37.72221404,45.03897989,40.80925047,46.83070153
384,X2017.19,20,0,2017,40.33073262,25.66321625,6.13,22.17321897,39.20125989,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,11.57567858,6.13,3.552941176,0.902647059,1.411470588,0.230588235,0,0.727941176,0,0.303529412,0.874705882,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,28.65210659,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,19.20854744,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374,23.239064,36.45360989,37.72221404,45.03897989,40.80925047
385,X2017.20,21,0,2017,40.28494834,25.68026884,4.594117647,22.75760696,39.42836131,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,16.57423439,4.594117647,6.13,3.552941176,0.902647059,1.411470588,0.230588235,0,0.727941176,0,0.303529412,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,33.84974023,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,18.55639739,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374,23.239064,36.45360989,37.72221404,45.03897989
386,X2017.21,22,0,2017,38.28754913,24.51189811,9.276176471,27.91739423,50.99078616,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,20.35534856,9.276176471,4.594117647,6.13,3.552941176,0.902647059,1.411470588,0.230588235,0,0.727941176,0,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,38.31737713,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,16.64827509,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374,23.239064,36.45360989,37.72221404
387,X2017.22,23,0,2017,38.48268793,26.65761985,13.77205882,31.09776702,52.78031938,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,21.42284605,13.77205882,9.276176471,4.594117647,6.13,3.552941176,0.902647059,1.411470588,0.230588235,0,0.727941176,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,37.72924311,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,12.10881552,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374,23.239064,36.45360989
388,X2017.23,24,0,2017,38.81232154,25.91857307,9.42,27.57781068,46.49188766,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,19.34680992,9.42,13.77205882,9.276176471,4.594117647,6.13,3.552941176,0.902647059,1.411470588,0.230588235,0,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,38.12735508,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,8.640158942,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374,23.239064
389,X2017.24,25,0,2017,36.74403127,25.35004891,16.89058824,33.44976151,60.54319707,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,24.08446222,16.89058824,9.42,13.77205882,9.276176471,4.594117647,6.13,3.552941176,0.902647059,1.411470588,0.230588235,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,39.72405278,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,10.28723564,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447,40.68615374
390,X2017.25,26,0,2017,35.86453865,26.54162017,28.67176471,37.03698972,69.26166719,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,23.10135596,28.67176471,16.89058824,9.42,13.77205882,9.276176471,4.594117647,6.13,3.552941176,0.902647059,1.411470588,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,39.11264174,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,11.87401473,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511,29.16885447
391,X2017.26,27,0,2017,32.79142668,25.29969579,107.3820588,57.4208969,86.31771379,25.29969579,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,22.9973804,107.3820588,28.67176471,16.89058824,9.42,13.77205882,9.276176471,4.594117647,6.13,3.552941176,0.902647059,32.79142668,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,39.31575406,57.4208969,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,14.24469281,86.31771379,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429,32.59616511
392,X2017.27,28,0,2017,32.2725481,25.26307904,80.18323529,55.84298655,85.75232448,25.26307904,25.29969579,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,25.1390693,80.18323529,107.3820588,28.67176471,16.89058824,9.42,13.77205882,9.276176471,4.594117647,6.13,3.552941176,32.2725481,32.79142668,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,40.091379,55.84298655,57.4208969,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,18.19558051,85.75232448,86.31771379,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989,41.31704429
393,X2017.28,29,0,2017,34.19831911,26.04946853,28.11058824,51.9693859,80.39250487,26.04946853,25.26307904,25.29969579,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,25.66321625,28.11058824,80.18323529,107.3820588,28.67176471,16.89058824,9.42,13.77205882,9.276176471,4.594117647,6.13,34.19831911,32.2725481,32.79142668,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,40.33073262,51.9693859,55.84298655,57.4208969,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,22.17321897,80.39250487,85.75232448,86.31771379,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131,39.20125989
394,X2017.29,30,0,2017,31.97872511,24.98979281,40.35029412,56.91266437,84.64501896,24.98979281,26.04946853,25.26307904,25.29969579,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,25.68026884,40.35029412,28.11058824,80.18323529,107.3820588,28.67176471,16.89058824,9.42,13.77205882,9.276176471,4.594117647,31.97872511,34.19831911,32.2725481,32.79142668,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,40.28494834,56.91266437,51.9693859,55.84298655,57.4208969,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,22.75760696,84.64501896,80.39250487,85.75232448,86.31771379,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616,39.42836131
395,X2017.30,31,0,2017,32.45361906,25.44056188,36.03882353,55.94230625,84.67056178,25.44056188,24.98979281,26.04946853,25.26307904,25.29969579,26.54162017,25.35004891,25.91857307,26.65761985,24.51189811,36.03882353,40.35029412,28.11058824,80.18323529,107.3820588,28.67176471,16.89058824,9.42,13.77205882,9.276176471,32.45361906,31.97872511,34.19831911,32.2725481,32.79142668,35.86453865,36.74403127,38.81232154,38.48268793,38.28754913,55.94230625,56.91266437,51.9693859,55.84298655,57.4208969,37.03698972,33.44976151,27.57781068,31.09776702,27.91739423,84.67056178,84.64501896,80.39250487,85.75232448,86.31771379,69.26166719,60.54319707,46.49188766,52.78031938,50.99078616
